Entity,Code,Day,p_avg_all_ages
Greece,GRC,2022-02-06,27.52
Greece,GRC,2022-02-13,20.94
Greece,GRC,2022-02-20,20.45
Greece,GRC,2022-02-27,10.96
Greece,GRC,2022-03-06,11.59
Greenland,GRL,2020-01-31,-15.18
Greenland,GRL,2020-02-29,24.38
Greenland,GRL,2020-03-31,-18.75
Greenland,GRL,2020-04-30,-33.18
Greenland,GRL,2020-05-31,-6.1
Greenland,GRL,2020-06-30,16.11
Greenland,GRL,2020-07-31,-6.09
Greenland,GRL,2020-08-31,13.64
Greenland,GRL,2020-09-30,30.33
Greenland,GRL,2020-10-31,-7.51
Greenland,GRL,2020-11-30,32.77
Greenland,GRL,2020-12-31,25.54
Greenland,GRL,2021-01-31,7.14
Greenland,GRL,2021-02-28,31.84
Greenland,GRL,2021-03-31,-18.75
Greenland,GRL,2021-04-30,8.29
Greenland,GRL,2021-05-31,-36.62
Greenland,GRL,2021-06-30,1.9
Greenland,GRL,2021-07-31,44.67
Greenland,GRL,2021-08-31,21.21
Greenland,GRL,2021-09-30,11.37
Greenland,GRL,2021-10-31,24.28
Greenland,GRL,2021-11-30,-29.38
Greenland,GRL,2021-12-31,16.88
Guadeloupe,GLP,2020-01-05,28.62
Guadeloupe,GLP,2020-01-12,-15.25
Guadeloupe,GLP,2020-01-19,-12.5
Guadeloupe,GLP,2020-01-26,21.48
Guadeloupe,GLP,2020-02-02,-7.58
Guadeloupe,GLP,2020-02-09,-10.94
Guadeloupe,GLP,2020-02-16,19.74
Guadeloupe,GLP,2020-02-23,57.59
Guadeloupe,GLP,2020-03-01,10.29
Guadeloupe,GLP,2020-03-08,13.18
Guadeloupe,GLP,2020-03-15,4.69
Guadeloupe,GLP,2020-03-22,12.01
Guadeloupe,GLP,2020-03-29,4.17
Guadeloupe,GLP,2020-04-05,21.21
Guadeloupe,GLP,2020-04-12,10.29
Guadeloupe,GLP,2020-04-19,33.09
Guadeloupe,GLP,2020-04-26,21.62
Guadeloupe,GLP,2020-05-03,42.86
Guadeloupe,GLP,2020-05-10,6.53
Guadeloupe,GLP,2020-05-17,5.92
Guadeloupe,GLP,2020-05-24,19.6
Guadeloupe,GLP,2020-05-31,-1.06
Guadeloupe,GLP,2020-06-07,1.03
Guadeloupe,GLP,2020-06-14,-8.16
Guadeloupe,GLP,2020-06-21,-5.45
Guadeloupe,GLP,2020-06-28,6.06
Guadeloupe,GLP,2020-07-05,3.74
Guadeloupe,GLP,2020-07-12,3.12
Guadeloupe,GLP,2020-07-19,-8.03
Guadeloupe,GLP,2020-07-26,-2.4
Guadeloupe,GLP,2020-08-02,21.21
Guadeloupe,GLP,2020-08-09,15.76
Guadeloupe,GLP,2020-08-16,35.05
Guadeloupe,GLP,2020-08-23,-1.23
Guadeloupe,GLP,2020-08-30,33.85
Guadeloupe,GLP,2020-09-06,49.82
Guadeloupe,GLP,2020-09-13,27.94
Guadeloupe,GLP,2020-09-20,64.58
Guadeloupe,GLP,2020-09-27,55.05
Guadeloupe,GLP,2020-10-04,36.09
Guadeloupe,GLP,2020-10-11,41.03
Guadeloupe,GLP,2020-10-18,72.73
Guadeloupe,GLP,2020-10-25,52.03
Guadeloupe,GLP,2020-11-01,30.74
Guadeloupe,GLP,2020-11-08,24.14
Guadeloupe,GLP,2020-11-15,1.69
Guadeloupe,GLP,2020-11-22,-2.57
Guadeloupe,GLP,2020-11-29,25.9
Guadeloupe,GLP,2020-12-06,16.44
Guadeloupe,GLP,2020-12-13,5.96
Guadeloupe,GLP,2020-12-20,-3.72
Guadeloupe,GLP,2020-12-27,-7.69
Guadeloupe,GLP,2021-01-03,-15.38
Guadeloupe,GLP,2021-01-10,20.58
Guadeloupe,GLP,2021-01-17,35.59
Guadeloupe,GLP,2021-01-24,25
Guadeloupe,GLP,2021-01-31,-3.17
Guadeloupe,GLP,2021-02-07,4.55
Guadeloupe,GLP,2021-02-14,-18.75
Guadeloupe,GLP,2021-02-21,-6.15
Guadeloupe,GLP,2021-02-28,57.59
Guadeloupe,GLP,2021-03-07,-4.41
Guadeloupe,GLP,2021-03-14,1.35
Guadeloupe,GLP,2021-03-21,1.56
Guadeloupe,GLP,2021-03-28,23.38
Guadeloupe,GLP,2021-04-04,4.17
Guadeloupe,GLP,2021-04-11,19.53
Guadeloupe,GLP,2021-04-18,47.06
Guadeloupe,GLP,2021-04-25,43.88
Guadeloupe,GLP,2021-05-02,8.11
Guadeloupe,GLP,2021-05-09,27.82
Guadeloupe,GLP,2021-05-16,20.27
Guadeloupe,GLP,2021-05-23,29.28
Guadeloupe,GLP,2021-05-30,12.96
Guadeloupe,GLP,2021-06-06,11.31
Guadeloupe,GLP,2021-06-13,36.99
Guadeloupe,GLP,2021-06-20,7.87
Guadeloupe,GLP,2021-06-27,-2.24
Guadeloupe,GLP,2021-07-04,6.06
Guadeloupe,GLP,2021-07-11,19.05
Guadeloupe,GLP,2021-07-18,6.25
Guadeloupe,GLP,2021-07-25,23.75
Guadeloupe,GLP,2021-08-01,18.62
Guadeloupe,GLP,2021-08-08,127.27
Guadeloupe,GLP,2021-08-15,232.8
Guadeloupe,GLP,2021-08-22,400
Guadeloupe,GLP,2021-08-29,347.53
Guadeloupe,GLP,2021-09-05,195.38
Guadeloupe,GLP,2021-09-12,190.61
Guadeloupe,GLP,2021-09-19,41.18
Guadeloupe,GLP,2021-09-26,61.44
Guadeloupe,GLP,2021-10-03,42.86
Guadeloupe,GLP,2021-10-10,2.45
Guadeloupe,GLP,2021-10-17,18.59
Guadeloupe,GLP,2021-10-24,14.55
Guadeloupe,GLP,2021-10-31,11.49
Guadeloupe,GLP,2021-11-07,9.54
Guadeloupe,GLP,2021-11-14,-1.72
Guadeloupe,GLP,2021-11-21,23.73
Guadeloupe,GLP,2021-11-28,15.81
Guadeloupe,GLP,2021-12-05,-4.68
Guadeloupe,GLP,2021-12-12,13.01
Guadeloupe,GLP,2021-12-19,-10.6
Guadeloupe,GLP,2021-12-26,19.93
Guadeloupe,GLP,2022-01-02,-1.54
Guadeloupe,GLP,2022-01-09,2.89
Guadeloupe,GLP,2022-01-16,47.46
Guadeloupe,GLP,2022-01-23,35.94
Guadeloupe,GLP,2022-01-30,86.62
Guadeloupe,GLP,2022-02-06,78.79
Guadeloupe,GLP,2022-02-13,39.06
Guadeloupe,GLP,2022-02-20,44.01
Guadeloupe,GLP,2022-02-27,40.08
Guadeloupe,GLP,2022-03-06,8.82
Guadeloupe,GLP,2022-03-13,3.04
Guatemala,GTM,2020-01-05,9.44
Guatemala,GTM,2020-01-12,2.23
Guatemala,GTM,2020-01-19,2.97
Guatemala,GTM,2020-01-26,3.17
Guatemala,GTM,2020-02-02,6.44
Guatemala,GTM,2020-02-09,3.11
Guatemala,GTM,2020-02-16,0.11
Guatemala,GTM,2020-02-23,-3.76
Guatemala,GTM,2020-03-01,1.85
Guatemala,GTM,2020-03-08,0.09
Guatemala,GTM,2020-03-15,-6.29
Guatemala,GTM,2020-03-22,-12.25
Guatemala,GTM,2020-03-29,-17.83
Guatemala,GTM,2020-04-05,-18.63
Guatemala,GTM,2020-04-12,-20.43
Guatemala,GTM,2020-04-19,-18.32
Guatemala,GTM,2020-04-26,-15.79
Guatemala,GTM,2020-05-03,-16.09
Guatemala,GTM,2020-05-10,-12.73
Guatemala,GTM,2020-05-17,-12.3
Guatemala,GTM,2020-05-24,-6.02
Guatemala,GTM,2020-05-31,2.7
Guatemala,GTM,2020-06-07,15.88
Guatemala,GTM,2020-06-14,23.51
Guatemala,GTM,2020-06-21,29.63
Guatemala,GTM,2020-06-28,45.35
Guatemala,GTM,2020-07-05,60.69
Guatemala,GTM,2020-07-12,83.73
Guatemala,GTM,2020-07-19,72.53
Guatemala,GTM,2020-07-26,67.08
Guatemala,GTM,2020-08-02,65.92
Guatemala,GTM,2020-08-09,48.53
Guatemala,GTM,2020-08-16,44.72
Guatemala,GTM,2020-08-23,34.92
Guatemala,GTM,2020-08-30,40.01
Guatemala,GTM,2020-09-06,29.68
Guatemala,GTM,2020-09-13,24.79
Guatemala,GTM,2020-09-20,22.23
Guatemala,GTM,2020-09-27,22.02
Guatemala,GTM,2020-10-04,11.34
Guatemala,GTM,2020-10-11,20.77
Guatemala,GTM,2020-10-18,15.87
Guatemala,GTM,2020-10-25,14.77
Guatemala,GTM,2020-11-01,17.85
Guatemala,GTM,2020-11-08,20.17
Guatemala,GTM,2020-11-15,18.8
Guatemala,GTM,2020-11-22,22.28
Guatemala,GTM,2020-11-29,23.51
Guatemala,GTM,2020-12-06,16.26
Guatemala,GTM,2020-12-13,19.4
Guatemala,GTM,2020-12-20,18.93
Guatemala,GTM,2020-12-27,15.21
Guatemala,GTM,2021-01-03,24.2
Guatemala,GTM,2021-01-10,18.35
Guatemala,GTM,2021-01-17,18.02
Guatemala,GTM,2021-01-24,17.34
Guatemala,GTM,2021-01-31,18.07
Guatemala,GTM,2021-02-07,17.96
Guatemala,GTM,2021-02-14,14.38
Guatemala,GTM,2021-02-21,7.75
Guatemala,GTM,2021-02-28,10.9
Guatemala,GTM,2021-03-07,17.73
Guatemala,GTM,2021-03-14,11.74
Guatemala,GTM,2021-03-21,13.75
Guatemala,GTM,2021-03-28,23.88
Guatemala,GTM,2021-04-04,21.31
Guatemala,GTM,2021-04-11,28.44
Guatemala,GTM,2021-04-18,40.06
Guatemala,GTM,2021-04-25,36
Guatemala,GTM,2021-05-02,30.84
Guatemala,GTM,2021-05-09,32.17
Guatemala,GTM,2021-05-16,32.39
Guatemala,GTM,2021-05-23,33.3
Guatemala,GTM,2021-05-30,32.66
Guatemala,GTM,2021-06-06,43.47
Guatemala,GTM,2021-06-13,35.07
Guatemala,GTM,2021-06-20,36.52
Guatemala,GTM,2021-06-27,33.68
Guatemala,GTM,2021-07-04,45.35
Guatemala,GTM,2021-07-11,50.47
Guatemala,GTM,2021-07-18,57.11
Guatemala,GTM,2021-07-25,65.47
Guatemala,GTM,2021-08-01,68.13
Guatemala,GTM,2021-08-08,81.7
Guatemala,GTM,2021-08-15,84.95
Guatemala,GTM,2021-08-22,116.14
Guatemala,GTM,2021-08-29,124.83
Guatemala,GTM,2021-09-05,141.97
Guatemala,GTM,2021-09-12,145.94
Guatemala,GTM,2021-09-19,135.11
Guatemala,GTM,2021-09-26,102.58
Guatemala,GTM,2021-10-03,88.51
Guatemala,GTM,2021-10-10,61.91
Guatemala,GTM,2021-10-17,50.49
Guatemala,GTM,2021-10-24,33.46
Guatemala,GTM,2021-10-31,26.46
Guatemala,GTM,2021-11-07,24.13
Guatemala,GTM,2021-11-14,15.53
Guatemala,GTM,2021-11-21,15.6
Guatemala,GTM,2021-11-28,10.81
Guatemala,GTM,2021-12-05,18
Guatemala,GTM,2021-12-12,12.5
Guatemala,GTM,2021-12-19,13.19
Guatemala,GTM,2021-12-26,14.49
Hong Kong,HKG,2020-01-31,4.41
Hong Kong,HKG,2020-02-29,10.92
Hong Kong,HKG,2020-03-31,-2.77
Hong Kong,HKG,2020-04-30,-0.07
Hong Kong,HKG,2020-05-31,5.59
Hong Kong,HKG,2020-06-30,2.12
Hong Kong,HKG,2020-07-31,8.25
Hong Kong,HKG,2020-08-31,12.9
Hong Kong,HKG,2020-09-30,10.05
Hong Kong,HKG,2020-10-31,11.06
Hong Kong,HKG,2020-11-30,12.83
Hong Kong,HKG,2020-12-31,13.07
Hong Kong,HKG,2021-01-31,16.16
Hong Kong,HKG,2021-02-28,-4.04
Hong Kong,HKG,2021-03-31,0.82
Hong Kong,HKG,2021-04-30,5.83
Hong Kong,HKG,2021-05-31,7.26
Hong Kong,HKG,2021-06-30,5.49
Hong Kong,HKG,2021-07-31,7.82
Hong Kong,HKG,2021-08-31,10.28
Hong Kong,HKG,2021-09-30,9.8
Hong Kong,HKG,2021-10-31,13.9
Hong Kong,HKG,2021-11-30,18.5
Hong Kong,HKG,2021-12-31,9.52
Hong Kong,HKG,2022-01-31,1.89
Hungary,HUN,2020-01-05,-9.48
Hungary,HUN,2020-01-12,-11.42
Hungary,HUN,2020-01-19,-11.65
Hungary,HUN,2020-01-26,-9.73
Hungary,HUN,2020-02-02,-8.32
Hungary,HUN,2020-02-09,-14.06
Hungary,HUN,2020-02-16,-7.79
Hungary,HUN,2020-02-23,-12.54
Hungary,HUN,2020-03-01,-3.9
Hungary,HUN,2020-03-08,-7.33
Hungary,HUN,2020-03-15,-4.84
Hungary,HUN,2020-03-22,6.29
Hungary,HUN,2020-03-29,0.02
Hungary,HUN,2020-04-05,0.69
Hungary,HUN,2020-04-12,3.91
Hungary,HUN,2020-04-19,3.24
Hungary,HUN,2020-04-26,-3.19
Hungary,HUN,2020-05-03,-4.99
Hungary,HUN,2020-05-10,-0.98
Hungary,HUN,2020-05-17,3.27
Hungary,HUN,2020-05-24,-7.29
Hungary,HUN,2020-05-31,-4.18
Hungary,HUN,2020-06-07,6.05
Hungary,HUN,2020-06-14,-0.17
Hungary,HUN,2020-06-21,-8.09
Hungary,HUN,2020-06-28,3.45
Hungary,HUN,2020-07-05,4.42
Hungary,HUN,2020-07-12,-4.91
Hungary,HUN,2020-07-19,-7.42
Hungary,HUN,2020-07-26,-9.55
Hungary,HUN,2020-08-02,2.28
Hungary,HUN,2020-08-09,1.15
Hungary,HUN,2020-08-16,-1.67
Hungary,HUN,2020-08-23,1.5
Hungary,HUN,2020-08-30,-3.95
Hungary,HUN,2020-09-06,-0.12
Hungary,HUN,2020-09-13,2.71
Hungary,HUN,2020-09-20,6.74
Hungary,HUN,2020-09-27,4.31
Hungary,HUN,2020-10-04,6.69
Hungary,HUN,2020-10-11,4.53
Hungary,HUN,2020-10-18,13.6
Hungary,HUN,2020-10-25,23.86
Hungary,HUN,2020-11-01,33.48
Hungary,HUN,2020-11-08,47.65
Hungary,HUN,2020-11-15,65.3
Hungary,HUN,2020-11-22,60.07
Hungary,HUN,2020-11-29,65.59
Hungary,HUN,2020-12-06,61.88
Hungary,HUN,2020-12-13,59.9
Hungary,HUN,2020-12-20,41.52
Hungary,HUN,2020-12-27,40.07
Hungary,HUN,2021-01-03,29.58
Hungary,HUN,2021-01-10,11.53
Hungary,HUN,2021-01-17,9.75
Hungary,HUN,2021-01-24,3.98
Hungary,HUN,2021-01-31,-5.19
Hungary,HUN,2021-02-07,-5.54
Hungary,HUN,2021-02-14,-6.11
Hungary,HUN,2021-02-21,-1.89
Hungary,HUN,2021-02-28,7.15
Hungary,HUN,2021-03-07,13.14
Hungary,HUN,2021-03-14,35.42
Hungary,HUN,2021-03-21,58.9
Hungary,HUN,2021-03-28,73.38
Hungary,HUN,2021-04-04,74.99
Hungary,HUN,2021-04-11,64.94
Hungary,HUN,2021-04-18,42.52
Hungary,HUN,2021-04-25,33.77
Hungary,HUN,2021-05-02,21.84
Hungary,HUN,2021-05-09,15.04
Hungary,HUN,2021-05-16,10.21
Hungary,HUN,2021-05-23,5.16
Hungary,HUN,2021-05-30,2.56
Hungary,HUN,2021-06-06,5.62
Hungary,HUN,2021-06-13,4.94
Hungary,HUN,2021-06-20,3.18
Hungary,HUN,2021-06-27,18.98
Hungary,HUN,2021-07-04,8.92
Hungary,HUN,2021-07-11,6.44
Hungary,HUN,2021-07-18,6.31
Hungary,HUN,2021-07-25,-7.51
Hungary,HUN,2021-08-01,5.36
Hungary,HUN,2021-08-08,-5.43
Hungary,HUN,2021-08-15,2.94
Hungary,HUN,2021-08-22,-4.4
Hungary,HUN,2021-08-29,-1.2
Hungary,HUN,2021-09-05,-0.85
Hungary,HUN,2021-09-12,8.11
Hungary,HUN,2021-09-19,8.74
Hungary,HUN,2021-09-26,2.55
Hungary,HUN,2021-10-03,2.87
Hungary,HUN,2021-10-10,5.52
Hungary,HUN,2021-10-17,8.69
Hungary,HUN,2021-10-24,9.98
Hungary,HUN,2021-10-31,23.2
Hungary,HUN,2021-11-07,39.72
Hungary,HUN,2021-11-14,46.78
Hungary,HUN,2021-11-21,53.08
Hungary,HUN,2021-11-28,63.28
Hungary,HUN,2021-12-05,69.14
Hungary,HUN,2021-12-12,54.03
Hungary,HUN,2021-12-19,42.38
Hungary,HUN,2021-12-26,31.25
Hungary,HUN,2022-01-02,25.63
Hungary,HUN,2022-01-09,8.58
Hungary,HUN,2022-01-16,-0.25
Hungary,HUN,2022-01-23,-1.56
Hungary,HUN,2022-01-30,-2.11
Hungary,HUN,2022-02-06,1.27
Hungary,HUN,2022-02-13,1.52
Hungary,HUN,2022-02-20,5.15
Hungary,HUN,2022-02-27,0.58
Hungary,HUN,2022-03-06,-1.03
Hungary,HUN,2022-03-13,-1.56
Hungary,HUN,2022-03-20,-2.19
Iceland,ISL,2020-01-05,24.45
Iceland,ISL,2020-01-12,15.06
Iceland,ISL,2020-01-19,17.12
Iceland,ISL,2020-01-26,23.32
Iceland,ISL,2020-02-02,-14.47
Iceland,ISL,2020-02-09,-1.67
Iceland,ISL,2020-02-16,3.81
Iceland,ISL,2020-02-23,3.9
Iceland,ISL,2020-03-01,-1.38
Iceland,ISL,2020-03-08,12.61
Iceland,ISL,2020-03-15,-7.08
Iceland,ISL,2020-03-22,-6.25
Iceland,ISL,2020-03-29,-8.9
Iceland,ISL,2020-04-05,15.21
Iceland,ISL,2020-04-12,12.61
Iceland,ISL,2020-04-19,23.46
Iceland,ISL,2020-04-26,-21.17
Iceland,ISL,2020-05-03,9.45
Iceland,ISL,2020-05-10,-11.06
Iceland,ISL,2020-05-17,-0.47
Iceland,ISL,2020-05-24,14.68
Iceland,ISL,2020-05-31,17.37
Iceland,ISL,2020-06-07,-24.44
Iceland,ISL,2020-06-14,1.01
Iceland,ISL,2020-06-21,-17.11
Iceland,ISL,2020-06-28,-25.53
Iceland,ISL,2020-07-05,-18.6
Iceland,ISL,2020-07-12,20.42
Iceland,ISL,2020-07-19,7.14
Iceland,ISL,2020-07-26,-22.22
Iceland,ISL,2020-08-02,0
Iceland,ISL,2020-08-09,-4.64
Iceland,ISL,2020-08-16,10.26
Iceland,ISL,2020-08-23,-22.02
Iceland,ISL,2020-08-30,-21.79
Iceland,ISL,2020-09-06,40.31
Iceland,ISL,2020-09-13,-5.66
Iceland,ISL,2020-09-20,8.17
Iceland,ISL,2020-09-27,-26
Iceland,ISL,2020-10-04,-10.38
Iceland,ISL,2020-10-11,25
Iceland,ISL,2020-10-18,11.37
Iceland,ISL,2020-10-25,8.7
Iceland,ISL,2020-11-01,35.27
Iceland,ISL,2020-11-08,30.21
Iceland,ISL,2020-11-15,12.77
Iceland,ISL,2020-11-22,1.81
Iceland,ISL,2020-11-29,-20.45
Iceland,ISL,2020-12-06,-6.7
Iceland,ISL,2020-12-13,9
Iceland,ISL,2020-12-20,-1.83
Iceland,ISL,2020-12-27,26.19
Iceland,ISL,2021-01-03,9.52
Iceland,ISL,2021-01-10,-1.75
Iceland,ISL,2021-01-17,19.25
Iceland,ISL,2021-01-24,8.11
Iceland,ISL,2021-01-31,-5.83
Iceland,ISL,2021-02-07,-7.89
Iceland,ISL,2021-02-14,-3.77
Iceland,ISL,2021-02-21,16.53
Iceland,ISL,2021-02-28,-0.43
Iceland,ISL,2021-03-07,5.5
Iceland,ISL,2021-03-14,-9.91
Iceland,ISL,2021-03-21,-7.08
Iceland,ISL,2021-03-28,-11.06
Iceland,ISL,2021-04-04,10.17
Iceland,ISL,2021-04-11,-7.83
Iceland,ISL,2021-04-18,21.62
Iceland,ISL,2021-04-25,-7.41
Iceland,ISL,2021-05-02,5.86
Iceland,ISL,2021-05-09,31.84
Iceland,ISL,2021-05-16,-1.44
Iceland,ISL,2021-05-23,-2.84
Iceland,ISL,2021-05-30,-19.72
Iceland,ISL,2021-06-06,-10.8
Iceland,ISL,2021-06-13,0
Iceland,ISL,2021-06-20,31.31
Iceland,ISL,2021-06-27,17.65
Iceland,ISL,2021-07-04,-4.26
Iceland,ISL,2021-07-11,0
Iceland,ISL,2021-07-18,23.04
Iceland,ISL,2021-07-25,-3.06
Iceland,ISL,2021-08-01,24.44
Iceland,ISL,2021-08-08,27.78
Iceland,ISL,2021-08-15,21.13
Iceland,ISL,2021-08-22,12.82
Iceland,ISL,2021-08-29,3.21
Iceland,ISL,2021-09-05,0.56
Iceland,ISL,2021-09-12,9.69
Iceland,ISL,2021-09-19,1.42
Iceland,ISL,2021-09-26,-23.08
Iceland,ISL,2021-10-03,-30
Iceland,ISL,2021-10-10,-0.94
Iceland,ISL,2021-10-17,1.42
Iceland,ISL,2021-10-24,-26.54
Iceland,ISL,2021-10-31,-15.22
Iceland,ISL,2021-11-07,20.77
Iceland,ISL,2021-11-14,51.04
Iceland,ISL,2021-11-21,-12.77
Iceland,ISL,2021-11-28,-2.71
Iceland,ISL,2021-12-05,-2.27
Iceland,ISL,2021-12-12,10.05
Iceland,ISL,2021-12-19,44.55
Iceland,ISL,2021-12-26,9.59
Iceland,ISL,2022-01-02,30.95
Iceland,ISL,2022-01-09,9.17
Iceland,ISL,2022-01-16,12.97
Iceland,ISL,2022-01-23,44.14
Iceland,ISL,2022-01-30,-5.83
Iceland,ISL,2022-02-06,7.46
Iceland,ISL,2022-02-13,2.51
Iceland,ISL,2022-02-20,12.29
Iceland,ISL,2022-02-27,51.52
Iceland,ISL,2022-03-06,78.9
Iceland,ISL,2022-03-13,59.91
Iceland,ISL,2022-03-20,46.02
Iran,IRN,2020-01-05,-1.82
Iran,IRN,2020-01-12,-2.5
Iran,IRN,2020-01-19,-1.3
Iran,IRN,2020-01-26,-3.52
Iran,IRN,2020-02-02,-2.31
Iran,IRN,2020-02-09,8.59
Iran,IRN,2020-02-16,1.11
Iran,IRN,2020-02-23,8.05
Iran,IRN,2020-03-01,8
Iran,IRN,2020-03-08,19.58
Iran,IRN,2020-03-15,46.19
Iran,IRN,2020-03-22,83.77
Iran,IRN,2020-03-29,18.88
Iran,IRN,2020-04-05,20.39
Iran,IRN,2020-04-12,35.96
Iran,IRN,2020-04-19,33.89
Iran,IRN,2020-04-26,18.95
Iran,IRN,2020-05-03,21.42
Iran,IRN,2020-05-10,11.68
Iran,IRN,2020-05-17,10.71
Iran,IRN,2020-05-24,12.06
Iran,IRN,2020-05-31,7.75
Iran,IRN,2020-06-07,31.82
Iran,IRN,2020-06-14,32.71
Iran,IRN,2020-06-21,26.74
Iran,IRN,2020-06-28,48.41
Iran,IRN,2020-07-05,40.69
Iran,IRN,2020-07-12,43.18
Iran,IRN,2020-07-19,49.61
Iran,IRN,2020-07-26,51.11
Iran,IRN,2020-08-02,64.54
Iran,IRN,2020-08-09,58.67
Iran,IRN,2020-08-16,47.53
Iran,IRN,2020-08-23,46.76
Iran,IRN,2020-08-30,37.01
Iran,IRN,2020-09-06,24.23
Iran,IRN,2020-09-13,46.09
Iran,IRN,2020-09-20,38.41
Iran,IRN,2020-09-27,34.28
Iran,IRN,2020-10-04,47.58
Iran,IRN,2020-10-11,50.87
Iran,IRN,2020-10-18,67.6
Iran,IRN,2020-10-25,64.26
Iran,IRN,2020-11-01,90.1
Iran,IRN,2020-11-08,96.69
Iran,IRN,2020-11-15,105.87
Iran,IRN,2020-11-22,95.86
Iran,IRN,2020-11-29,79.53
Iran,IRN,2020-12-06,55.62
Iran,IRN,2020-12-13,43.06
Iran,IRN,2020-12-20,34.95
Iran,IRN,2020-12-27,19.09
Iran,IRN,2021-01-03,13.62
Iran,IRN,2021-01-10,11.41
Iran,IRN,2021-01-17,11.76
Iran,IRN,2021-01-24,10.65
Iran,IRN,2021-01-31,14.78
Iran,IRN,2021-02-07,10.59
Iran,IRN,2021-02-14,6.67
Iran,IRN,2021-02-21,17.42
Iran,IRN,2021-02-28,10.08
Iran,IRN,2021-03-07,18.62
Iran,IRN,2021-03-14,16.3
Iran,IRN,2021-03-21,28.15
Iran,IRN,2021-03-28,-0.27
Iran,IRN,2021-04-04,33.35
Iran,IRN,2021-04-11,58.74
Iran,IRN,2021-04-18,47.66
Iran,IRN,2021-04-25,75.49
Iran,IRN,2021-05-02,75.61
Iran,IRN,2021-05-09,62.72
Iran,IRN,2021-05-16,59.17
Iran,IRN,2021-05-23,66.62
Iran,IRN,2021-05-30,52.9
Iran,IRN,2021-06-06,45.33
Iran,IRN,2021-06-13,53.89
Iran,IRN,2021-06-20,30.28
Iran,IRN,2021-06-27,29.83
Iran,IRN,2021-07-04,34.91
Iran,IRN,2021-07-11,29.27
Iran,IRN,2021-07-18,39.72
Iran,IRN,2021-07-25,34.89
Iran,IRN,2021-08-01,66.23
Iran,IRN,2021-08-08,88.95
Iran,IRN,2021-08-15,88.64
Iran,IRN,2021-08-22,122.86
Iran,IRN,2021-08-29,179.12
Iran,IRN,2021-09-05,137.1
Iran,IRN,2021-09-12,127.52
Iran,IRN,2021-09-19,110.03
Iran,IRN,2021-09-26,83.19
Iran,IRN,2021-10-03,53.69
Iran,IRN,2021-10-10,43.58
Iran,IRN,2021-10-17,65.53
Iran,IRN,2021-10-24,47.3
Iran,IRN,2021-10-31,38.07
Iran,IRN,2021-11-07,41.11
Iran,IRN,2021-11-14,29.35
Iran,IRN,2021-11-21,17.8
Iran,IRN,2021-11-28,22.49
Iran,IRN,2021-12-05,17.22
Iran,IRN,2021-12-12,8.23
Iran,IRN,2021-12-19,5.56
Iran,IRN,2021-12-26,6.3
Iran,IRN,2022-01-02,-0.06
Iran,IRN,2022-01-09,0.78
Iran,IRN,2022-01-16,10.15
Iran,IRN,2022-01-23,1.78
Iran,IRN,2022-01-30,9.83
Iran,IRN,2022-02-06,13
Iran,IRN,2022-02-13,22.97
Iran,IRN,2022-02-20,35.98
Iran,IRN,2022-02-27,47.73
Iran,IRN,2022-03-06,38.92
Iran,IRN,2022-03-13,39.05
Ireland,IRL,2020-01-31,-7.36
Ireland,IRL,2020-02-29,-1.42
Ireland,IRL,2020-03-31,3.47
Ireland,IRL,2020-04-30,39.8
Ireland,IRL,2020-05-31,7.75
Ireland,IRL,2020-06-30,-2.52
Ireland,IRL,2020-07-31,0.77
Ireland,IRL,2020-08-31,4.2
Ireland,IRL,2020-09-30,2.05
Ireland,IRL,2020-10-31,8.14
Ireland,IRL,2020-11-30,1.68
Ireland,IRL,2020-12-31,-3.7
Ireland,IRL,2021-01-31,23.96
Ireland,IRL,2021-02-28,18.22
Ireland,IRL,2021-03-31,-4.85
Ireland,IRL,2021-04-30,1.16
Ireland,IRL,2021-05-31,6.82
Ireland,IRL,2021-06-30,2.51
Ireland,IRL,2021-07-31,14.66
Ireland,IRL,2021-08-31,14.18
Ireland,IRL,2021-09-30,14.78
Ireland,IRL,2021-10-31,17.08
Ireland,IRL,2021-11-30,21.27
Ireland,IRL,2021-12-31,10.12
Ireland,IRL,2022-01-31,-2.25
Ireland,IRL,2022-02-28,3.04
Israel,ISR,2020-01-05,7.97
Israel,ISR,2020-01-12,-4.19
Israel,ISR,2020-01-19,6.35
Israel,ISR,2020-01-26,-4.59
Israel,ISR,2020-02-02,-6.16
Israel,ISR,2020-02-09,-10.27
Israel,ISR,2020-02-16,-2.29
Israel,ISR,2020-02-23,0.47
Israel,ISR,2020-03-01,-5.83
Israel,ISR,2020-03-08,-1.06
Israel,ISR,2020-03-15,4.66
Israel,ISR,2020-03-22,3.48
Israel,ISR,2020-03-29,10.57
Israel,ISR,2020-04-05,18.44
Israel,ISR,2020-04-12,5.05
Israel,ISR,2020-04-19,12.54
Israel,ISR,2020-04-26,5.73
Israel,ISR,2020-05-03,1.86
Israel,ISR,2020-05-10,4.87
Israel,ISR,2020-05-17,5.72
Israel,ISR,2020-05-24,20.31
Israel,ISR,2020-05-31,6.22
Israel,ISR,2020-06-07,4.62
Israel,ISR,2020-06-14,4.25
Israel,ISR,2020-06-21,3.69
Israel,ISR,2020-06-28,2.66
Israel,ISR,2020-07-05,1.27
Israel,ISR,2020-07-12,10.47
Israel,ISR,2020-07-19,10.41
